,recency_days,tenure_days,frequency,monetary,invoice_amount_std,avg_ticket,avg_ticket_std,avg_items,avg_items_std,age,mean_gap_days,std_gap_days,cv_gap,monetary_recent_ratio,freq_recent_ratio,durable_share,fmcg_share,clothing_share,top_category_share,category_entropy,pay_cash_share,pay_credit_share,noncash_share,MK,TKO,ST,CYB,topcat_Books,topcat_Electronics,topcat_Toys,topcat_other,price_quantile_median,price_quantile_iqr,gender_F,gender_M,price_bin_0,price_bin_1,price_bin_2,price_bin_3
C00918,31,637,5,9.270599750628865,7.765745185030451,7.661538375412386,7.765745185030451,3.0,0.9482307085514864,41.0,5.0271645960474665,4.690763526398436,0.537925667277361,0.11376990090506381,0.19999999996,0.4666666666666667,0.3333333333333333,0.2,0.4,1.4019454593787288,0.0,1.0,1.0,0.4,0.2,0.4,0.0,False,False,True,0,0.5905670971364402,0.0938798427849522,False,True,0.2,0.13333333333333333,0.4,0.26666666666666666
C00919,10,724,6,10.400113029761288,8.581152767038658,8.608505694177456,8.581152767038658,3.5,0.866430042484809,26.0,4.9684234452869465,4.544161105753193,0.5018843818807434,0.5770106450118715,0.33333333327777775,0.47619047619047616,0.3333333333333333,0.19047619047619047,0.2857142857142857,1.5834783417800256,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,False,True,False,0,0.6160583941605839,0.34529758562605284,False,True,0.14285714285714285,0.19047619047619047,0.19047619047619047,0.47619047619047616
C00920,64,477,4,9.837472742219735,8.33643692139152,8.451338604644075,8.33643692139152,3.25,0.9961457767684165,54.0,4.932072971593153,4.261762419044133,0.41078534706995407,0.12239935816559486,0.2499999999375,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.23076923076923078,1.5508457063832815,0.0,1.0,1.0,0.0,0.25,0.25,0.5,False,True,False,0,0.6263335204941045,0.2008422234699606,False,True,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.46153846153846156
C00921,40,616,8,10.678168417173215,7.984628042080095,8.70687178538876,7.984628042080095,2.625,0.723026403199168,28.0,4.422277037295179,4.14246549761908,0.5613057964063244,0.1334354711536127,0.124999999984375,0.6190476190476191,0.38095238095238093,0.0,0.38095238095238093,1.3290106127813268,1.0,0.0,0.0,0.25,0.375,0.0,0.375,False,True,False,0,0.772908478382931,0.29131106120157213,False,True,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.6190476190476191
C00922,152,692,4,8.588551529646127,7.2745689082506235,7.202815689428505,7.2745689082506235,2.0,0.596909690446534,61.0,5.198497031265826,4.854943723676707,0.5351066610172497,0.0,0.0,0.375,0.5,0.125,0.375,1.4941751382893083,0.0,1.0,1.0,0.0,0.5,0.25,0.25,True,False,False,0,0.5125491297024143,0.09236384053902302,True,False,0.125,0.125,0.5,0.25
C00924,36,697,7,9.708813618283571,7.634225616667647,7.763267877257527,7.634225616667647,3.142857142857143,0.9843842090467537,24.0,4.711030576687569,4.022225870523593,0.4039019749825702,0.3837571821012508,0.1428571428367347,0.5,0.3181818181818182,0.18181818181818182,0.36363636363636365,1.5311533190671127,0.0,0.0,1.0,0.0,0.8571428571428571,0.0,0.14285714285714285,False,False,True,0,0.4621560920830994,0.1715889949466592,True,False,0.22727272727272727,0.13636363636363635,0.3181818181818182,0.3181818181818182
C00925,22,728,10,10.524877956253562,8.124107820818805,8.222534572694263,8.124107820818805,2.7,0.600633019541176,20.0,4.375057965357788,4.800361717180025,0.9309082465466402,0.38624185419597357,0.19999999998,0.5185185185185185,0.25925925925925924,0.2222222222222222,0.2962962962962963,1.5559235224984311,0.0,0.0,1.0,0.2,0.4,0.0,0.4,False,False,True,0,0.6010948905109489,0.37045199326221223,False,True,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.4444444444444444
C00926,217,590,5,9.147318566710025,7.974881652541619,7.53830658358023,7.974881652541619,2.6,0.6389165189617602,33.0,4.54595082632812,4.267454380033587,0.5620780180707243,0.0,0.0,0.46153846153846156,0.46153846153846156,0.07692307692307693,0.38461538461538464,1.4127446368638479,0.0,1.0,1.0,0.4,0.4,0.0,0.2,False,False,True,0,0.47815833801235264,0.1783829309376755,True,False,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.38461538461538464
C00927,258,654,6,10.197423901165145,8.290253516906091,8.405850745562335,8.290253516906091,2.6666666666666665,0.596909690446534,26.0,4.384523514872469,4.442578422022487,0.7229622097464239,0.0,0.0,0.5,0.1875,0.3125,0.3125,1.4898487964741864,1.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.16666666666666666,False,False,False,1,0.6482313307130825,0.2723610331274565,False,True,0.0625,0.1875,0.1875,0.5625
C00928,198,464,5,10.016017258029464,7.963273704479072,8.406758043788441,7.963273704479072,4.2,0.6079487191729779,27.0,4.212127597878484,3.0134965838440597,0.25549818674555475,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.42857142857142855,1.2312594155073568,0.0,1.0,1.0,0.2,0.6,0.2,0.0,False,False,True,0,0.3961819202695115,0.20325659741718133,False,True,0.14285714285714285,0.38095238095238093,0.09523809523809523,0.38095238095238093
C00929,39,426,3,9.02328643511474,7.429260611200908,7.924915255840334,7.429260611200908,3.6666666666666665,0.7676517525907618,30.0,5.270432163058501,5.201255653704905,0.6589782849422013,0.39248811345481033,0.3333333332222222,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.36363636363636365,1.515707952085713,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,False,False,True,0,0.4811903425042111,0.046687254351487906,False,True,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.2727272727272727
C00930,267,488,6,9.658343122039527,7.777906550744282,7.866903053261221,7.777906550744282,3.6666666666666665,0.7934721026084851,38.0,3.8110970868381857,3.5452280363880755,0.5660280920286183,0.0,0.0,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.2727272727272727,1.499030672979008,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,False,False,False,1,0.47711959573273444,0.2840819764177429,True,False,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.3181818181818182
C00931,136,648,6,9.519103665739035,7.787046239338244,7.727711306405778,7.787046239338244,2.5,1.0154776369738763,52.0,4.638604962074329,4.207695725800039,0.4986512923299088,0.0,0.0,0.4,0.4,0.2,0.26666666666666666,1.5867847075280475,0.0,0.0,1.0,0.3333333333333333,0.5,0.0,0.16666666666666666,False,False,True,0,0.4385457608085345,0.4359067939359911,True,False,0.2,0.26666666666666666,0.13333333333333333,0.4
C00932,18,559,8,9.67572836554533,7.783825879089218,7.596726251311168,7.783825879089218,2.875,0.6067844806227372,35.0,4.360365137892702,4.05283212462051,0.5491804453945973,0.06179090906807136,0.24999999996875,0.34782608695652173,0.5217391304347826,0.13043478260869565,0.30434782608695654,1.5223964486226171,0.0,1.0,1.0,0.25,0.25,0.125,0.375,True,False,False,0,0.4537338573834925,0.2610752386299832,True,False,0.30434782608695654,0.13043478260869565,0.30434782608695654,0.2608695652173913
C00934,545,640,3,9.62781573404298,7.883250112423517,8.529335178241883,7.883250112423517,3.3333333333333335,0.7676517525907618,60.0,3.8815637979434374,1.5040773967762742,0.07109592168228546,0.0,0.0,0.5,0.2,0.3,0.3,1.5047882836811908,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,False,False,False,1,0.6105558674901741,0.13194834362717567,True,False,0.0,0.2,0.2,0.6
C00935,17,508,6,9.755260128872855,8.092758929103661,7.963790561775872,8.092758929103661,2.3333333333333335,0.861310692788678,67.0,4.597138014290827,4.421168383103829,0.6081339747179002,0.4715710665344171,0.16666666663888888,0.5,0.42857142857142855,0.07142857142857142,0.2857142857142857,1.5367224694372192,1.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,False,False,True,0,0.6027231892195395,0.2494385176866929,True,False,0.21428571428571427,0.07142857142857142,0.35714285714285715,0.35714285714285715
C00936,31,609,7,9.820471637592442,7.979774055841329,7.8748874031514715,7.979774055841329,2.4285714285714284,0.9625432742127613,54.0,4.578141513600172,3.9725645494785846,0.4324602076802007,0.3449545331806809,0.1428571428367347,0.4117647058823529,0.4117647058823529,0.17647058823529413,0.23529411764705882,1.599221256587268,0.0,0.0,1.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,True,False,False,0,0.41830432341381246,0.39354295339696793,False,True,0.23529411764705882,0.23529411764705882,0.17647058823529413,0.35294117647058826
C00937,96,602,5,9.905227038752372,8.15597519458135,8.295988758795545,8.15597519458135,2.4,0.7608878000194387,59.0,4.848116364598481,4.0861199389472,0.3801597125129336,0.0,0.0,0.5833333333333333,0.3333333333333333,0.08333333333333333,0.3333333333333333,1.5171063970610272,1.0,0.0,0.0,0.4,0.4,0.0,0.2,False,False,True,0,0.7087591240875912,0.7473329590117911,False,True,0.25,0.16666666666666666,0.0,0.5833333333333334
C00938,9,691,11,9.263992980990885,6.2842362230419155,6.867045020643404,6.2842362230419155,2.8181818181818183,0.8760094659216628,22.0,4.237000862623624,4.02563732267782,0.5914943290586756,0.37147233506912947,0.2727272727024793,0.16129032258064516,0.5806451612903226,0.25806451612903225,0.41935483870967744,1.3025596849761247,1.0,0.0,0.0,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.0,True,False,False,0,0.5079169006176305,0.12784952274003364,True,False,0.16129032258064516,0.22580645161290322,0.41935483870967744,0.1935483870967742
C00940,583,714,3,9.237330830300621,7.206554563654105,8.13891319679178,7.206554563654105,3.3333333333333335,0.7676517525907619,44.0,4.197201947661808,3.7013019741124933,0.4719102075105737,0.0,0.0,0.2,0.4,0.4,0.4,1.2798542258336674,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,False,False,False,1,0.7138124649073554,0.1587591240875913,True,False,0.1,0.2,0.2,0.5
C00941,2,579,7,10.364527376652134,7.8942050604444285,8.41880639797179,7.8942050604444285,3.2857142857142856,0.9147000606617072,52.0,4.576427717122438,4.076631525404631,0.4716048704750079,0.007005231851227524,0.1428571428367347,0.43478260869565216,0.34782608695652173,0.21739130434782608,0.21739130434782608,1.6036714517782529,0.0,0.0,1.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,False,True,False,0,0.4730488489612577,0.4346434587310499,True,False,0.30434782608695654,0.21739130434782608,0.043478260869565216,0.43478260869565216
C00942,78,697,5,9.835810243888213,7.952348046040368,8.22658631255184,7.952348046040368,2.0,0.5347999967395705,58.0,5.048252157667562,4.832783536957854,0.5905112768710737,0.010006292054034083,0.19999999996,0.6,0.2,0.2,0.3,1.366158847569202,0.0,1.0,1.0,0.8,0.2,0.0,0.0,False,True,False,0,0.839921392476137,0.28394160583941597,False,True,0.0,0.1,0.2,0.7
C00943,65,463,4,9.486074096367123,7.6543862957249615,8.100007413829807,7.6543862957249615,3.25,1.1189222424187428,31.0,4.895349138638459,4.003087585046269,0.34023571465045266,0.24251383599626816,0.2499999999375,0.5384615384615385,0.15384615384615385,0.3076923076923077,0.38461538461538464,1.4127446368638479,0.0,0.0,1.0,0.5,0.5,0.0,0.0,False,False,True,0,0.8151038742279618,0.053719820325659584,True,False,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.6923076923076923
C00944,71,535,5,9.602770897813887,8.438809692039,7.993603114199109,8.438809692039,3.6,0.7608878000194387,47.0,4.762173934797756,4.7258446580250695,0.6749909233926739,0.021537006703928028,0.19999999996,0.2777777777777778,0.5,0.2222222222222222,0.2777777777777778,1.5670564424376177,0.0,0.0,1.0,0.2,0.2,0.4,0.2,False,False,False,1,0.28439079169006176,0.09343065693430658,False,True,0.3333333333333333,0.2777777777777778,0.16666666666666666,0.2222222222222222
C00945,33,685,6,9.188148953789556,7.4737552589553395,7.396900573672833,7.4737552589553395,2.5,0.7172585746024391,43.0,4.8782461060505105,4.994623283554312,0.7534733999824057,0.2427509297481328,0.49999999991666666,0.2,0.5333333333333333,0.26666666666666666,0.3333333333333333,1.4897503188505914,1.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.3333333333333333,True,False,False,0,0.47436833239752946,0.1900336889387984,False,True,0.13333333333333333,0.4,0.2,0.26666666666666666
C00947,54,646,7,10.192521835339273,8.045205711887181,8.246836357001884,8.045205711887181,3.5714285714285716,1.0341284982460945,58.0,4.601831284722577,4.511096866759059,0.6483491173852483,0.2281543344537258,0.1428571428367347,0.4,0.52,0.08,0.32,1.524285804205122,0.0,1.0,1.0,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,True,False,False,0,0.4394722066254913,0.15050533408197642,True,False,0.24,0.24,0.2,0.32
C00948,22,719,5,10.080941448133112,8.533349741891202,8.471671001597066,8.533349741891202,3.4,0.7608878000194387,56.0,5.166213525914699,5.318496403258163,0.7726206110453895,0.05258210418859478,0.39999999992,0.4117647058823529,0.47058823529411764,0.11764705882352941,0.29411764705882354,1.5643701028927681,0.0,1.0,1.0,0.2,0.0,0.4,0.4,False,False,False,1,0.7122964626614262,0.2510948905109489,False,True,0.35294117647058826,0.058823529411764705,0.11764705882352941,0.47058823529411764
C00949,101,710,9,10.005988633905575,7.873444250404061,7.8091250222828865,7.873444250404061,2.7777777777777777,0.7385537318656519,59.0,4.345427482225552,4.1163570129510525,0.58365766870505,0.0,0.0,0.6,0.28,0.12,0.48,1.4088131112702587,0.0,1.0,1.0,0.4444444444444444,0.4444444444444444,0.0,0.1111111111111111,False,False,True,0,0.5533969679955082,0.31033127456485116,False,True,0.36,0.08,0.16,0.4
C00950,163,612,3,8.821909356423799,8.178450654415204,7.723591957321683,8.178450654415204,2.0,0.6931471805599453,61.0,5.418320158942733,4.051784947803305,0.22447896215054117,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.3296613488547582,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,False,False,False,1,0.33885457608085345,0.29789444132509824,False,True,0.5,0.16666666666666666,0.0,0.3333333333333333
C00951,57,230,3,9.311506101809128,7.782250743387692,8.21307455345383,7.782250743387692,2.6666666666666665,0.927240654712096,49.0,4.471638793363569,2.1400661634962708,0.08315036833124785,0.16131186955419924,0.3333333332222222,0.5,0.375,0.125,0.375,1.2554823251787535,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,False,True,False,0,0.7058955642897249,0.26437394722066254,True,False,0.375,0.125,0.0,0.5
C00953,26,616,5,10.022643423200936,7.7615077308593525,8.41338302889523,7.7615077308593525,2.6,0.850851874462102,47.0,5.000584958242754,4.761777741237166,0.5800492926111241,0.04989500623837158,0.19999999996,0.5384615384615385,0.15384615384615385,0.3076923076923077,0.3076923076923077,1.458319222464348,0.0,0.0,1.0,0.2,0.0,0.2,0.6,False,True,False,0,0.7358787198203257,0.24828747894441316,True,False,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.5384615384615384
C00954,78,659,5,9.596386819063682,8.022958927281644,7.987220765253897,8.022958927281644,2.6,0.850851874462102,21.0,4.985317486111966,4.616810095145765,0.5245178585074136,0.4267514494718799,0.19999999996,0.38461538461538464,0.46153846153846156,0.15384615384615385,0.46153846153846156,1.2711814802605796,0.0,1.0,1.0,0.2,0.6,0.0,0.2,True,False,False,0,0.5048287478944413,0.5112857944974734,False,True,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.3076923076923077
C00955,21,647,7,10.271351169177057,8.143586162542755,8.325648662037086,8.143586162542755,2.857142857142857,0.7952459892949983,60.0,4.657129924918802,4.482785483737888,0.6089359016348491,0.01971036865003618,0.1428571428367347,0.5,0.5,0.0,0.4,1.2798542258336676,0.0,1.0,1.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,True,False,False,0,0.49820325659741715,0.2617630544637844,True,False,0.15,0.2,0.15,0.5
C00956,60,589,3,9.838843425822484,8.610010725949452,8.740337809396545,8.610010725949452,3.0,0.6931471805599453,37.0,5.581614840681993,2.1400661634962708,0.027960814997539,0.6100526910409969,0.3333333332222222,0.7777777777777777,0.2222222222222222,0.0,0.4444444444444444,1.0608569471580214,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,False,False,True,0,0.7122964626614262,0.2452274003368894,False,True,0.2222222222222222,0.0,0.1111111111111111,0.6666666666666666
C00957,4,614,10,10.40436586544439,8.247448052574358,8.10205343445113,8.247448052574358,3.0,0.8472978603872036,47.0,4.230880695348376,4.337553317014756,0.7486910734688947,0.5448652219232376,0.19999999998,0.3666666666666667,0.4,0.23333333333333334,0.23333333333333334,1.6038563466067326,0.0,0.0,1.0,0.2,0.4,0.2,0.2,False,False,False,1,0.3916058394160584,0.20454800673778784,True,False,0.2,0.3,0.2,0.3
C00958,70,713,6,9.906018347371578,8.42902478711556,8.114508215157697,8.42902478711556,2.1666666666666665,0.7742870681652403,27.0,4.864452783918174,3.451644912157937,0.2131544814793328,0.5695367706616479,0.16666666663888888,0.46153846153846156,0.38461538461538464,0.15384615384615385,0.3076923076923077,1.5247073930301434,0.0,1.0,1.0,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,True,False,False,0,0.5839135317237507,0.4850645704660303,False,True,0.15384615384615385,0.3076923076923077,0.0,0.5384615384615384
C00959,388,715,6,9.929322439312134,7.891710330456692,8.137806564407198,7.891710330456692,3.3333333333333335,0.9681212834183016,67.0,4.1956970564823886,4.058327188199126,0.6257700740886701,0.0,0.0,0.44999999999999996,0.35,0.2,0.3,1.5444795210968603,1.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.3333333333333333,False,False,True,0,0.5271195957327344,0.2643037619314992,True,False,0.15,0.1,0.3,0.45
C00960,289,725,7,9.907446704739588,7.938348137245335,7.961835325650554,7.938348137245335,3.4285714285714284,0.8208444718580477,46.0,4.299550412849643,3.7845125258399346,0.46495255864337526,0.0,0.0,0.2916666666666667,0.4583333333333333,0.25,0.3333333333333333,1.5065784162603733,0.0,0.0,1.0,0.5714285714285714,0.14285714285714285,0.0,0.2857142857142857,True,False,False,0,0.479842784952274,0.44929814710836613,True,False,0.16666666666666666,0.25,0.16666666666666666,0.4166666666666667
C00961,19,585,7,9.870629077356618,7.897391789628919,7.9250289015375985,7.897391789628919,3.857142857142857,0.6417146190238269,32.0,4.557379522151743,4.218140102186063,0.536061809373786,0.3925733664521867,0.2857142856734694,0.25925925925925924,0.48148148148148145,0.25925925925925924,0.2962962962962963,1.5277784636974114,1.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857,True,False,False,0,0.3403705783267827,0.25800112296462663,True,False,0.18518518518518517,0.37037037037037035,0.07407407407407407,0.37037037037037035
C00963,184,680,5,9.60221082340191,7.495422986161548,7.993043191101297,7.495422986161548,4.6,0.43678453268671025,61.0,4.8283137373023015,3.1447925861972896,0.16479561738922632,0.0,0.0,0.5217391304347826,0.2608695652173913,0.21739130434782608,0.43478260869565216,1.4376242774404755,1.0,0.0,0.0,0.2,0.6,0.0,0.2,False,False,True,0,0.5016282987085907,0.07198203256597413,True,False,0.17391304347826086,0.17391304347826086,0.391304347826087,0.2608695652173913
C00964,32,691,6,10.41155557761942,8.125442760468239,8.619946511290935,8.125442760468239,2.8333333333333335,0.7742870681652403,60.0,4.888844237042334,4.6256886638132135,0.5692078027126676,0.1665009052199463,0.16666666663888888,0.6470588235294118,0.1764705882352941,0.17647058823529413,0.35294117647058826,1.4520440731936837,1.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,False,True,False,0,0.6587029758562606,0.2888545760808534,True,False,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.5882352941176471
C00965,159,717,8,10.40718100271084,7.893035889194942,8.327950941777678,7.893035889194942,3.125,0.8093393758375047,65.0,4.390915582091128,4.028090595243271,0.5258467792195879,0.0,0.0,0.52,0.32,0.16,0.32,1.524285804205122,1.0,0.0,0.0,0.625,0.0,0.125,0.25,False,False,True,0,0.7440202133632791,0.40877316114542384,False,True,0.28,0.08,0.12,0.52
C00966,183,728,9,10.466339811729387,8.335232506814922,8.269343041302738,8.335232506814922,3.4444444444444446,0.9199762744533129,22.0,4.235916459842499,3.9886973414875344,0.5753510083937439,0.0,0.0,0.4516129032258065,0.4193548387096774,0.12903225806451613,0.2903225806451613,1.5714286218583218,0.0,1.0,1.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3333333333333333,False,False,True,0,0.42717574396406516,0.3687815833801235,True,False,0.16129032258064516,0.25806451612903225,0.1935483870967742,0.3870967741935484
C00967,103,716,8,10.075320125095894,7.999297703436241,7.9961732820425375,7.999297703436241,3.125,1.0323733122820054,61.0,4.483809328983824,4.462610404703646,0.682482850964978,0.0,0.0,0.36,0.52,0.12,0.36,1.5123786573528997,1.0,0.0,0.0,0.125,0.375,0.0,0.5,True,False,False,0,0.5058113419427288,0.37577203818079724,False,True,0.28,0.12,0.28,0.32
C00968,201,729,7,10.361029481328263,7.886705253055904,8.415309165441803,7.886705253055904,4.0,0.45574639440832615,21.0,4.48863636973214,4.120211621199451,0.5237346979902511,0.0,0.0,0.5357142857142857,0.3214285714285714,0.14285714285714285,0.35714285714285715,1.5389693336308974,1.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.5714285714285714,False,False,True,0,0.5264458169567658,0.2196238068500842,True,False,0.25,0.14285714285714285,0.17857142857142858,0.42857142857142855
C00969,136,614,7,10.359930271875825,8.317407346936664,8.414210164750669,8.317407346936664,3.142857142857143,0.9843842090467537,47.0,4.390325437488577,4.233881484383793,0.6170010795246541,0.0,0.0,0.45454545454545453,0.2272727272727273,0.3181818181818182,0.3181818181818182,1.4882730164397815,1.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,False,False,False,1,0.5749017405951713,0.21757439640651322,False,True,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.45454545454545453
C00970,10,423,5,10.210447114423335,8.395901475082336,8.601156327235751,8.395901475082336,3.4,0.850851874462102,56.0,4.646791860678911,4.50435731778894,0.6237748891197723,0.23092899246340476,0.19999999996,0.5294117647058824,0.35294117647058826,0.11764705882352941,0.29411764705882354,1.478751524647954,0.0,0.0,1.0,0.2,0.4,0.2,0.2,True,False,False,0,0.8514879281302639,0.4137001684446939,True,False,0.058823529411764705,0.23529411764705882,0.17647058823529413,0.5294117647058824
C00971,3,707,6,9.92808699005413,8.251527264983878,8.136571416246879,8.251527264983878,4.333333333333333,0.596909690446534,59.0,4.954417614098027,4.216818253796436,0.3883563409319029,0.5406025928558374,0.16666666663888888,0.3846153846153846,0.5,0.11538461538461539,0.34615384615384615,1.5068179451021977,0.0,0.0,1.0,0.16666666666666666,0.3333333333333333,0.5,0.0,True,False,False,0,0.3915496911847277,0.14216732172936553,False,True,0.07692307692307693,0.4230769230769231,0.23076923076923078,0.2692307692307692
C00972,193,669,4,9.13913541276913,7.980672589188496,7.753163140159799,7.980672589188496,3.0,0.881373587019543,48.0,5.073088308742806,5.219820219601753,0.7696634629764978,0.0,0.0,0.41666666666666663,0.3333333333333333,0.25,0.25,1.5454229031935938,0.0,0.0,1.0,0.25,0.0,0.0,0.75,False,False,False,1,0.5559517125210556,0.17337170129140933,False,True,0.16666666666666666,0.16666666666666666,0.25,0.4166666666666667
C00973,73,389,2,8.918721226078539,8.187941548905817,8.225707895871421,8.187941548905817,3.0,0.881373587019543,52.0,5.75890177387728,0.0,0.0,0.15955354620703582,0.49999999975,0.6666666666666666,0.0,0.3333333333333333,0.5,1.0114042647073518,1.0,0.0,0.0,0.0,0.5,0.0,0.5,False,False,True,0,0.6471925884334644,0.21165075800112298,False,True,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333
C00974,125,613,8,10.118354950779135,7.94018945939459,8.039195696191177,7.94018945939459,3.125,0.8093393758375047,28.0,4.258647613513377,4.065054380531811,0.5996429444172855,0.0,0.0,0.48,0.36,0.16,0.36,1.5123786573528997,0.0,1.0,1.0,0.375,0.25,0.125,0.25,False,False,True,0,0.5740314430095452,0.1595171252105559,True,False,0.2,0.16,0.32,0.32
C00976,383,606,2,8.552942501600906,7.9635152842251165,7.859988278853264,7.9635152842251165,1.5,0.5347999967395705,49.0,5.4116460518550396,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6365141682948128,0.0,1.0,1.0,0.0,0.0,1.0,0.0,False,False,False,1,0.7869736103312746,0.05109489051094884,True,False,0.0,0.0,0.3333333333333333,0.6666666666666666
C00977,178,550,4,9.290436309002242,7.885074029377366,7.904418817887194,7.885074029377366,2.5,0.8289859803936981,23.0,4.8283137373023015,4.245553485256861,0.44134266477117323,0.0,0.0,0.5,0.5,0.0,0.3,1.3661588475692017,1.0,0.0,0.0,0.25,0.25,0.25,0.25,True,False,False,0,0.45597978663672095,0.13886861313868615,False,True,0.1,0.2,0.4,0.3
C00978,287,609,5,10.015111213686636,7.9847156840798705,8.405852161412984,7.9847156840798705,4.0,0.5347999967395703,32.0,4.400603020246817,3.943596352028362,0.4877326003263255,0.0,0.0,0.4,0.4,0.2,0.2,1.6094379124341005,0.0,1.0,1.0,0.2,0.6,0.0,0.2,False,True,False,0,0.41830432341381246,0.34705221785513757,True,False,0.2,0.3,0.05,0.45
C00979,81,644,5,10.542329803019742,7.638591534365673,8.828728272870409,7.638591534365673,3.2,0.6079487191729779,50.0,4.954064942607862,4.219967051360747,0.3895005415226956,0.17326611539794073,0.19999999996,0.75,0.125,0.125,0.375,1.2554823251787535,0.0,0.0,1.0,0.4,0.2,0.2,0.2,False,True,False,0,0.8039865244244806,0.1330713082537901,False,True,0.0625,0.0625,0.1875,0.6875
C00980,58,659,4,9.628245119277933,8.18382134610408,8.242148266134716,8.18382134610408,2.25,0.6716309107725503,37.0,5.304961909266705,4.964407122948474,0.5364552591451216,0.5047060729213799,0.499999999875,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.4444444444444444,1.2730283365896256,0.0,1.0,1.0,0.25,0.25,0.25,0.25,False,False,True,0,0.6476979225154407,0.3118893879842785,True,False,0.0,0.2222222222222222,0.2222222222222222,0.5555555555555556
C00981,328,714,6,9.786913286023873,7.941895671876216,7.99543468758699,7.941895671876216,3.8333333333333335,0.9050114166450717,42.0,4.579852378003801,4.831216550891827,0.8280013067750489,0.0,0.0,0.4347826086956522,0.34782608695652173,0.21739130434782608,0.30434782608695654,1.556910568114504,0.0,1.0,1.0,0.5,0.3333333333333333,0.0,0.16666666666666666,False,False,True,0,0.4898933183604717,0.13308534531162275,True,False,0.13043478260869565,0.17391304347826086,0.34782608695652173,0.34782608695652173
C00982,481,671,3,9.04426217461643,8.060367314322907,7.945885991157897,8.060367314322907,3.3333333333333335,1.125470359664562,55.0,4.564348191467836,1.0986122886681098,0.02083408690262495,0.0,0.0,0.4,0.5,0.1,0.3,1.5047882836811908,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,False,False,False,1,0.4198203256597417,0.2012914093206063,True,False,0.2,0.3,0.1,0.4
C00984,195,659,9,10.398351463241854,8.129629765166172,8.201370717723847,8.129629765166172,3.111111111111111,0.7731898882334818,51.0,4.07753744390572,4.339536446546459,0.8349459492378607,0.0,0.0,0.5357142857142857,0.3214285714285714,0.14285714285714285,0.35714285714285715,1.5389693336308974,1.0,0.0,0.0,0.2222222222222222,0.4444444444444444,0.0,0.3333333333333333,False,False,True,0,0.5048287478944413,0.2361033127456485,True,False,0.21428571428571427,0.14285714285714285,0.10714285714285714,0.5357142857142857
